Date,Start,Max,Min,End,HammerC,Hammer Score,DojiC,Doji Score,Engulf Score,SMA14,UpperBB,LowerBB,BB Score,TP,SMA14 TP,StdDev TP,CC1 cal,CCI Score,CCI Grad,RNN PL1,RNN PL2B,RNN PL1B,RNN PL2S,RNN PL1S,RNN PL2,Alert_Green,Alert_Red,Hammer_0,Hammer_Green Hammer,Hammer_Red Hammer,Doji_0,Doji_Green Doji,Doji_Red Doji,Green Engulf_0,Green Engulf_Green Engulf,Green Engulf_Red Engulf,BB Decision_0,BB Decision_Above,BB Decision_Below,Cci Over_0,Cci Over_Below,Cci Over_Over,FailureMode_Fail,FailureMode_Pass
2005-07-04,1.8793,1.886,1.8683,1.86965,0.08256880700000001,0,0.54519774,0,-1,1.87525,1.88605,1.8644599999999998,0,1.87465,1.87573,0.00463,-15.50068587,0,-49.34,-159.5,0.0,0.0,-0.01595,0.0,-159.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2005-08-04,1.86965,1.8858,1.8673,1.8856,0.010928962,0,0.8621621620000001,0,0,1.8763299999999998,1.8878400000000002,1.8648099999999999,0,1.87957,1.8760400000000002,0.0048200000000000005,48.79162254,0,64.29,-26.0,0.0062,0.0,0.0,0.0,62.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-10-04,1.8856,1.8855,1.8818,1.883,0.48,0,0.7027027029999999,0,0,1.8773799999999998,1.8885299999999998,1.86622,0,1.88343,1.8770099999999998,0.00474,90.36579822,0,41.57,88.0,0.0,0.0088,0.0,0.0,88.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-11-04,1.883,1.8934,1.8815,1.8918,0.155339806,0,0.739495798,0,1,1.8789,1.8913,1.8665,-2,1.8889,1.87835,0.0047799999999999995,147.03832749999998,0,56.67,22.0,0.0,0.0,0.0,0.0022,22.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2005-12-04,1.8918,1.8980000000000001,1.883,1.8896,0.7857142859999999,0,0.146666667,0,0,1.8803400000000001,1.89271,1.8679700000000001,0,1.8902,1.8798099999999998,0.00483,143.306828,0,-3.73,42.0,0.0,0.0042,0.0,0.0,42.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-04-13,1.8896,1.8955,1.8874,1.8938,0.265625,0,0.518518519,0,0,1.8823,1.8940299999999999,1.8705599999999998,-2,1.8922299999999999,1.88173,0.0049700000000000005,141.0644565,0,-2.24,128.5,0.0,0.0,0.0,0.01285,128.5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
2005-04-14,1.8938,1.8942,1.876,1.88095,0.373584906,0,0.7060439559999999,0,-1,1.8827099999999999,1.89393,1.87149,0,1.88372,1.88251,0.00446,17.9781275,0,-123.09,-117.5,0.0,0.0,-0.01175,0.0,-117.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2005-04-15,1.88095,1.8949,1.87715,1.8927,0.14147910000000002,0,0.661971831,0,0,1.88365,1.8956400000000002,1.8716599999999999,0,1.88825,1.88313,0.00457,74.57921222,0,56.6,10.0,0.0,0.001,0.0,0.0,10.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-04-17,1.8927,1.8947,1.8924,1.8937,0.7692307690000001,0,0.434782609,0,0,1.88409,1.89685,1.87132,0,1.8936,1.88375,0.0051600000000000005,127.3511041,0,52.77,66.0,0.0,0.0066,0.0,0.0,66.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-04-18,1.8937,1.9057,1.8886,1.9003,0.46153846200000004,0,0.38596491200000005,0,1,1.8853799999999998,1.9001299999999999,1.87063,-2,1.8982,1.88467,0.0062,145.5644571,0,18.21,-165.0,0.0,0.0,-0.01835,0.0,-183.5,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2005-04-19,1.9003,1.9203,1.9002,1.9168,0.210843373,0,0.820895522,0,1,1.8881400000000002,1.9083700000000001,1.8679,-2,1.9124299999999999,1.88706,0.00777,217.64435600000002,-2,72.08,-18.5,0.0,0.0,0.0088,0.0,88.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2005-04-20,1.9168,1.9219,1.9099,1.91865,0.37142857100000004,0,0.15416666699999998,0,0,1.8911200000000001,1.91493,1.8673099999999998,-2,1.91682,1.8899599999999999,0.00911,196.6481143,-2,-21.0,106.5,0.0,0.0,0.0,0.01065,106.5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
2005-04-21,1.91865,1.92175,1.9065,1.9080000000000001,0.109090909,0,0.698360656,0,-1,1.89313,1.9174200000000001,1.86884,0,1.91208,1.8924,0.010159999999999999,129.1345172,0,-67.51,-64.0,0.0,0.0,-0.0064,0.0,-64.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2005-04-22,1.9080000000000001,1.9169,1.9056,1.9144,0.284090909,0,0.566371681,0,0,1.8956400000000002,1.9207400000000001,1.87054,0,1.9123,1.89474,0.01116,104.8817778,0,-24.25,2.0,0.0,0.0002,0.0,0.0,2.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-04-24,1.9144,1.9171,1.9141,1.9146,5.0,1,0.066666667,0,0,1.89885,1.92173,1.8759700000000001,0,1.91527,1.8976400000000002,0.011609999999999999,101.2328312,0,-3.65,-34.5,-0.00345,0.0,0.0,0.0,-34.5,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2005-04-25,1.9146,1.9155,1.9079,1.91115,0.747126437,0,0.45394736799999996,0,-1,1.90068,1.9231900000000002,1.8781599999999998,0,1.91152,1.89993,0.01155,66.8933773,0,-34.34,57.0,0.0,0.0,0.0,0.0057,57.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-04-26,1.91115,1.91325,1.9022,1.90545,0.41666666700000005,0,0.5158371039999999,0,-1,1.90228,1.9230599999999998,1.8815,0,1.90697,1.9016099999999998,0.010879999999999999,32.85542301,0,-34.04,5.0,0.0,0.0,0.0,0.0005,5.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-04-27,1.90545,1.9095,1.899,1.90495,1.307692308,0,0.047619048,0,0,1.9032200000000001,1.92335,1.8830900000000002,0,1.90448,1.90272,0.010020000000000001,11.74273295,0,-21.11,28.0,0.0,0.0028,0.0,0.0,28.0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2005-04-28,1.90495,1.9108,1.9017,1.90775,0.504132231,0,0.307692308,0,0,1.90451,1.92353,1.8855,0,1.90675,1.9039,0.00907,20.93417065,0,9.19,10.5,0.0,0.00105,0.0,0.0,10.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-04-29,1.90775,1.9161,1.9055,1.9088,2.212121212,1,0.099056604,0,0,1.9055900000000001,1.9239,1.88727,0,1.9101299999999999,1.9051799999999999,0.00824,40.09912235,0,19.16,-43.5,-0.00435,0.0,0.0,0.0,-43.5,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2005-01-05,1.9088,1.9076,1.90405,1.90445,0.126984127,0,1.225352113,0,-1,1.90726,1.92091,1.89362,0,1.90537,1.90673,0.00625,-14.50790367,0,-54.61,110.0,0.0,0.0,0.0,0.011000000000000001,110.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-02-05,1.90445,1.90655,1.89255,1.89345,0.06870229,0,0.7857142859999999,0,-1,1.9073200000000001,1.92078,1.89385,2,1.89752,1.9073900000000001,0.00555,-118.6266094,0,-104.12,-6.0,0.0072,0.0,0.0,0.0,72.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2005-03-05,1.89345,1.8956,1.8887,1.89285,1.509090909,0,0.086956522,0,0,1.90726,1.9209200000000002,1.89359,2,1.89238,1.9073,0.00563,-176.5053877,2,-57.88,78.0,0.0,0.0078,0.0,0.0,78.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
2005-04-05,1.89285,1.9035,1.89275,1.90065,0.36075949399999996,0,0.725581395,0,1,1.9072799999999999,1.92091,1.89365,0,1.89897,1.90736,0.00558,-100.2346917,0,76.27,-3.0,-0.0003,0.0,0.0,0.0,-3.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2005-05-05,1.90065,1.9077,1.89975,1.90035,0.081632653,0,0.037735849,-1,0,1.9061099999999997,1.9192,1.8930200000000001,0,1.9026,1.90665,0.00551,-49.00086345,0,51.23,94.5,0.0,0.0,0.0,0.00945,94.5,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2005-06-05,1.90035,1.90265,1.8897,1.8909,0.10212766,0,0.72972973,0,-1,1.9041299999999999,1.9173799999999999,1.89087,2,1.89442,1.90505,0.00571,-124.23772920000002,0,-75.24,-10.0,-0.0091,0.0,0.0,0.0,-91.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2005-08-05,1.8909,1.8911,1.8892,1.8899,0.583333333,0,0.526315789,0,0,1.90283,1.91745,1.88821,2,1.8900700000000001,1.9034799999999998,0.00642,-139.3101256,0,-15.07,-81.0,-0.0056,0.0,0.0,0.0,-56.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2005-09-05,1.8899,1.8913,1.8806,1.8818,0.126315789,0,0.7570093459999999,0,-1,1.9005,1.9168599999999998,1.88415,2,1.88457,1.9015,0.0073,-154.6927678,2,-15.38,25.0,0.0,0.0025,0.0,0.0,25.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
2005-10-05,1.8818,1.8864,1.8764,1.8843,0.265822785,0,0.25,0,0,1.8983400000000001,1.91468,1.88199,0,1.88237,1.89915,0.007679999999999999,-145.6705931,0,9.02,-120.0,-0.02125,0.0,0.0,0.0,-212.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-11-05,1.8843,1.8912,1.8697,1.8723,0.137566138,0,0.558139535,0,-1,1.89556,1.91457,1.8765599999999998,2,1.87773,1.89674,0.008409999999999999,-150.59636919999997,2,-4.93,-92.5,-0.0217,0.0,0.0,0.0,-217.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2005-12-05,1.8723,1.8737,1.8602,1.86305,0.267605634,0,0.685185185,0,-1,1.8925400000000001,1.9160599999999999,1.8690099999999998,2,1.86565,1.89379,0.00999,-187.7118933,2,-37.12,-124.5,-0.01535,0.0,0.0,0.0,-153.5,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2005-05-13,1.86305,1.86595,1.8484,1.8506,0.143322476,0,0.7094017090000001,0,-1,1.88865,1.91825,1.85906,2,1.8549799999999999,1.89025,0.0123,-191.0732714,2,-3.36,-29.0,-0.0134,0.0,0.0,0.0,-134.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2005-05-15,1.8506,1.851,1.8466,1.8477,0.333333333,0,0.659090909,0,-1,1.8843599999999998,1.91783,1.8509,2,1.84843,1.88608,0.01468,-170.9633577,2,20.11,-105.0,-0.0155,0.0,0.0,0.0,-155.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2005-05-16,1.8477,1.8495,1.83325,1.8372,0.321138211,0,0.646153846,0,-1,1.87925,1.91683,1.8416700000000001,2,1.83998,1.88107,0.01694,-161.7020707,2,9.26,-50.0,0.0019,0.0,0.0,0.0,19.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2005-05-17,1.8372,1.8426,1.8319999999999999,1.8322,0.019230768999999998,0,0.471698113,0,-1,1.8740900000000003,1.9152099999999999,1.83297,2,1.8356,1.87609,0.0194,-139.14009040000002,0,22.56,69.0,0.0,0.0069,0.0,0.0,69.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
2005-05-18,1.8322,1.8412,1.82925,1.8391,0.21319797,0,0.577405858,0,0,1.87021,1.9130900000000002,1.82733,0,1.8365200000000002,1.87173,0.02132,-110.12582830000001,0,29.01,-44.0,-0.012,0.0,0.0,0.0,-120.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-05-19,1.8391,1.8435,1.8322,1.8347,0.284090909,0,0.38938053100000003,0,0,1.86605,1.91028,1.8218299999999998,0,1.8368,1.8677599999999999,0.022340000000000002,-92.40252243,0,17.72,-76.0,-0.0076,0.0,0.0,0.0,-76.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-05-20,1.8347,1.8393,1.8235,1.8271,0.295081967,0,0.481012658,0,-1,1.8608,1.90485,1.81675,0,1.82997,1.86283,0.02251,-97.35018776,0,-4.95,20.5,0.0,0.0,0.0,0.00205,20.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-05-22,1.8271,1.8264,1.82435,1.82505,0.518518519,0,1.0,0,0,1.85542,1.89762,1.81322,0,1.8252700000000002,1.8573099999999998,0.02156,-99.07455608,0,-1.72,42.5,0.0,0.00425,0.0,0.0,42.5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-05-23,1.82505,1.8316,1.8244,1.8293,0.469387755,0,0.5902777779999999,0,1,1.85102,1.89083,1.8112099999999998,0,1.82843,1.8526,0.019969999999999998,-80.67384343,0,18.4,-34.0,0.0031,0.0,0.0,0.0,31.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2005-05-24,1.8293,1.8359999999999999,1.8256,1.8259,0.02970297,0,0.326923077,0,0,1.84645,1.8826900000000002,1.8102099999999999,0,1.82917,1.84825,0.01775,-71.66692217,0,9.01,65.0,0.0,0.0065,0.0,0.0,65.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-05-25,1.8259,1.8335,1.8249,1.8324,0.146666667,0,0.755813953,0,0,1.8429200000000001,1.875,1.8108400000000002,0,1.83027,1.84437,0.015330000000000002,-61.3215012,0,10.35,-115.0,-0.0115,0.0,0.0,0.0,-115.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-05-26,1.8324,1.8326,1.8189,1.8209,0.170940171,0,0.839416058,0,-1,1.8383900000000002,1.86445,1.81234,0,1.82413,1.84021,0.01228,-87.27380161,0,-25.95,-34.0,0.0,0.0,-0.0034,0.0,-34.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2005-05-27,1.8209,1.8274,1.8206,1.8243,0.837837838,0,0.5,0,0,1.83496,1.8554700000000002,1.81445,0,1.8241,1.83638,0.00916,-89.39821694,0,-2.12,-33.0,-0.00125,0.0,0.0,0.0,-12.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-05-29,1.8243,1.8246,1.8208,1.821,0.055555556,0,0.8684210529999999,0,0,1.8319599999999998,1.8479,1.81602,0,1.82213,1.8332700000000002,0.007529999999999999,-98.62792939,0,-9.23,20.5,0.0,0.00205,0.0,0.0,20.5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-05-30,1.821,1.8257,1.81955,1.82305,0.7571428570000001,0,0.333333333,0,0,1.8299900000000002,1.84339,1.8166,0,1.82277,1.83097,0.00607,-90.09059494,0,8.54,-54.5,-0.00545,0.0,0.0,0.0,-54.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-05-31,1.82305,1.8257,1.81045,1.8176,0.8827160490000001,0,0.357377049,0,-1,1.8278400000000001,1.83913,1.81655,0,1.81792,1.8287900000000001,0.00525,-137.9711459,0,-47.88,69.0,0.0,0.0,0.0,0.0069,69.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-01-06,1.8176,1.8226,1.8078,1.8107,0.243697479,0,0.466216216,0,0,1.82595,1.83874,1.8131599999999999,2,1.8137,1.8269099999999998,0.00548,-160.7008398,2,-22.73,47.0,0.0,0.0047,0.0,0.0,47.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
2005-02-06,1.8107,1.8207,1.8094,1.8154,0.8833333329999999,0,0.415929204,0,0,1.82475,1.838,1.8115,0,1.8151700000000002,1.82545,0.00549,-124.8838506,0,35.82,2.0,0.0,0.0002,0.0,0.0,2.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-03-06,1.8154,1.82375,1.8101,1.8156,1.4818181819999998,0,0.014652015,0,0,1.82307,1.83483,1.8113099999999998,0,1.8164799999999999,1.82402,0.00514,-97.81956215,0,27.06,-21.0,0.0073,0.0,0.0,0.0,73.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2005-05-06,1.8156,1.8143,1.8127,1.8135,1.0,0,1.3125,0,0,1.8215599999999998,1.83254,1.81057,0,1.8135,1.8223599999999998,0.00503,-117.28144850000001,0,-19.46,94.0,0.0,0.0094,0.0,0.0,94.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-06-06,1.8135,1.8248,1.8132,1.8229,0.19587628899999998,0,0.810344828,0,1,1.8212599999999999,1.83192,1.8105900000000001,0,1.8203,1.8216700000000001,0.0047,-19.365722,0,97.92,117.0,0.0,0.0117,0.0,0.0,117.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2005-07-06,1.8229,1.8356,1.8205,1.8346,0.07092198599999999,0,0.774834437,0,1,1.8219400000000001,1.8341900000000002,1.8096900000000002,-2,1.83023,1.82202,0.0050100000000000006,109.298746,0,128.66,104.0,0.0,0.0,0.0,0.0104,104.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2005-08-06,1.8346,1.8403,1.8222,1.8242,0.12422360199999999,0,0.574585635,0,0,1.82158,1.8333400000000002,1.80981,0,1.8289,1.82205,0.00504,90.59194238,0,-18.71,-25.0,-0.0025,0.0,0.0,0.0,-25.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-09-06,1.8242,1.8287,1.8176,1.8217,0.585714286,0,0.225225225,0,-1,1.82128,1.8328400000000002,1.80971,0,1.82267,1.82159,0.00464,15.46432063,0,-75.13,92.0,0.0,0.0,0.0,0.0092,92.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-10-06,1.8217,1.8264,1.811,1.8125,0.107913669,0,0.597402597,0,-1,1.81985,1.83064,1.8090700000000002,0,1.81663,1.8206200000000001,0.004370000000000001,-60.71493377,0,-76.18,5.0,0.0,0.0,0.0,0.0005,5.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-12-06,1.8125,1.8129,1.8117,1.8119999999999998,0.333333333,0,0.41666666700000005,0,0,1.81922,1.8305799999999999,1.8078599999999998,0,1.8122,1.8197599999999998,0.00468,-107.7862595,0,-47.07,-88.0,-0.0056,0.0,0.0,0.0,-56.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-06-13,1.8119999999999998,1.8128,1.8002,1.8032,0.3125,0,0.6984126979999999,0,-1,1.81771,1.8309400000000002,1.8044799999999999,2,1.8054,1.81843,0.0052,-166.9019608,2,-59.12,32.0,0.0,0.0032,0.0,0.0,32.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
2005-06-14,1.8032,1.8155,1.8031,1.8064,2.757575758,1,0.258064516,0,0,1.81667,1.83076,1.80257,0,1.80833,1.8174400000000002,0.00545,-111.501072,0,55.4,150.0,0.0,0.015,0.0,0.0,150.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-06-15,1.8064,1.8249,1.8058,1.8214,0.224358974,0,0.785340314,0,1,1.81655,1.8304900000000002,1.8026099999999998,0,1.8173700000000002,1.81706,0.0050100000000000006,4.122216937,0,115.62,-7.0,-0.0007,0.0,0.0,0.0,-7.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2005-06-16,1.8214,1.829,1.8169,1.8207,0.457831325,0,0.05785124,-1,0,1.81677,1.8308400000000002,1.8027,0,1.8222,1.8173599999999999,0.00536,60.21170742,0,56.09,-102.0,0.0,0.0,-0.0051,0.0,-51.0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2005-06-17,1.8207,1.83105,1.8192,1.8309,0.012820513,0,0.8607594940000001,0,1,1.8182099999999999,1.8333400000000002,1.80309,-2,1.82705,1.8183200000000002,0.00592,98.32462136,0,38.11,51.0,0.0,0.0,0.0,0.0051,51.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2005-06-19,1.8309,1.8263,1.8236,1.8258,4.4,-1,1.888888889,0,0,1.81896,1.8344,1.80351,0,1.82523,1.8190400000000002,0.00619,66.74358974,0,-31.58,47.0,0.0,0.0,0.0,0.0047,47.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-06-20,1.8258,1.8289,1.8207,1.8211,0.051282050999999995,0,0.573170732,0,-1,1.81935,1.83473,1.80397,0,1.8235700000000001,1.8195400000000002,0.00626,42.86801065,0,-23.88,-78.0,0.0,0.0,-0.0078,0.0,-78.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2005-06-21,1.8211,1.83,1.8167,1.8289,0.090163934,0,0.586466165,0,0,1.82045,1.8361299999999998,1.80477,0,1.8252,1.8203799999999999,0.006,53.54519534,0,10.68,-75.0,-0.01295,0.0,0.0,0.0,-129.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-06-22,1.8289,1.8332,1.8181,1.8214,0.279661017,0,0.496688742,0,0,1.82034,1.83598,1.8047,0,1.82423,1.82066,0.00619,38.47780127,0,-15.07,-54.5,-0.00545,0.0,0.0,0.0,-54.5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2005-06-23,1.8214,1.8233,1.814,1.81595,0.265306122,0,0.586021505,0,-1,1.8190099999999998,1.83302,1.805,0,1.81775,1.81977,0.00585,-23.00067889,0,-61.48,-85.5,0.0,0.0,-0.00855,0.0,-85.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2005-06-24,1.81595,1.82505,1.81235,1.8245,0.04526749,0,0.6732283459999999,0,1,1.81903,1.83307,1.805,0,1.82063,1.81918,0.00534,18.19455947,0,41.2,-11.0,0.0033,0.0,0.0,0.0,33.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2005-06-26,1.8245,1.8249,1.8224,1.8234,0.666666667,0,0.44,0,0,1.81915,1.83329,1.80502,0,1.8235700000000001,1.8192400000000002,0.00539,53.46701137,0,35.27,44.0,0.0,0.0044,0.0,0.0,44.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-06-27,1.8234,1.8316,1.8222,1.8278,0.6785714290000001,0,0.46808510600000003,0,1,1.82025,1.8344900000000002,1.806,0,1.8272,1.82,0.00556,86.37429404,0,32.91,-109.5,-0.01095,0.0,0.0,0.0,-109.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2005-06-28,1.8278,1.8283,1.8144,1.81685,0.213973799,0,0.7877697840000001,0,-1,1.8205900000000002,1.8343599999999998,1.80683,0,1.81985,1.82054,0.00486,-9.491137793,0,-95.87,99.5,0.0,0.0,0.0,0.00995,99.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-06-29,1.81685,1.81805,1.7997,1.8069,0.64573991,0,0.542234332,0,-1,1.82086,1.83361,1.8081099999999999,0,1.8082200000000002,1.8207400000000002,0.00462,-180.9369396,2,-171.45,-169.0,-0.0393,0.0,0.0,0.0,-393.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
2005-06-30,1.8069,1.8106,1.7873,1.79,0.13106796099999998,0,0.725321888,0,-1,1.8196900000000003,1.8378599999999998,1.80152,2,1.79597,1.8198599999999998,0.0057399999999999994,-277.7250623,2,-96.79,-224.0,-0.0276,0.0,0.0,0.0,-276.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2005-01-07,1.79,1.7913,1.7673,1.7676,0.012658228,0,0.933333333,0,-1,1.8158400000000001,1.8459999999999999,1.7856900000000002,2,1.7754,1.81686,0.01014,-272.5104233,2,5.21,-52.0,-0.00605,0.0,0.0,0.0,-60.5,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2005-03-07,1.7676,1.7663,1.7577,1.7624,1.205128205,0,0.604651163,0,-1,1.81168,1.8505200000000002,1.7728400000000002,2,1.76213,1.81257,0.01551,-216.800076,2,55.71,-8.5,-0.0046,0.0,0.0,0.0,-46.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2005-04-07,1.7624,1.7655,1.7571,1.76155,1.1265822779999999,0,0.101190476,0,0,1.80673,1.8506,1.76285,2,1.76138,1.80788,0.01952,-158.80279030000003,2,58.0,-37.5,-0.008,0.0,0.0,0.0,-80.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
2005-05-07,1.76155,1.76205,1.7505,1.7578,1.7176470590000001,0,0.324675325,0,0,1.80187,1.85002,1.7537200000000002,2,1.75678,1.80299,0.02333,-132.0574977,0,26.75,-42.5,-0.0152,0.0,0.0,0.0,-152.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2005-06-07,1.7578,1.761,1.75095,1.75355,0.348993289,0,0.42288557200000004,0,0,1.7970400000000002,1.8489799999999998,1.7451,2,1.7551700000000001,1.7981099999999999,0.02597,-110.22041200000001,0,21.84,-109.5,-0.01545,0.0,0.0,0.0,-154.5,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2005-07-07,1.75355,1.75415,1.7403,1.7426,0.19913419899999998,0,0.790613718,0,-1,1.79088,1.8458900000000003,1.73587,2,1.74568,1.79243,0.02829,-110.164376,0,0.06,-45.0,-0.0045,0.0,0.0,0.0,-45.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2005-08-07,1.7426,1.744,1.73125,1.7381,1.161016949,0,0.352941176,0,-1,1.78493,1.8427200000000001,1.7271299999999998,0,1.7377799999999999,1.78625,0.02992,-108.00206920000001,0,2.16,4.0,0.0,0.0,0.0,0.0004,4.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2005-10-07,1.7381,1.739,1.7359,1.7377,1.384615385,0,0.129032258,0,0,1.7793400000000001,1.83877,1.7199,0,1.73753,1.78052,0.030330000000000003,-94.49204498,0,13.51,175.0,0.0,0.0175,0.0,0.0,175.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2005-11-07,1.7377,1.7591,1.7374,1.7552,0.21910112399999998,0,0.806451613,0,1,1.7743900000000001,1.83021,1.7185700000000002,0,1.7505700000000002,1.77552,0.02817,-59.03828277,0,35.45,198.0,0.0,0.0198,0.0,0.0,198.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2005-12-07,1.7552,1.7789,1.755,1.775,0.195,0,0.828451883,0,1,1.77093,1.82115,1.72072,0,1.76963,1.7716599999999998,0.02404,-5.631079864,0,53.41,-143.0,-0.0177,0.0,0.0,0.0,-177.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
