Date,Start,Max,Min,End,Volume,R1,S1,R2,S2,R3,S3,TypPr,SMA15,EMA15,SMA30,EMA30,StDev15,UppB15,LowB15,StDev30,UppB30,LowB30,MDev15,CCI15,Grad15,ROC15,MDev30,CCI30,Y1NexD,Y2SkpD,Y3Skp3D
2000.09.18,1.3987,1.4067,1.3959,1.4058,6806,1.4097,1.3989,1.4136,1.392,1.4205,1.3881,1.4028,1.432,1.42963,1.4625,1.45051,0.023,1.47767,1.38632,0.035,1.53348,1.39153,0.02165,-89.92,15.68,20.9,0.03051,-63.81,1,0,0
2000.09.19,1.4057,1.4128,1.4001,1.4093,7506,1.4147,1.402,1.4201,1.3947,1.4274,1.3893,1.4074,1.42842,1.42685,1.45922,1.44763,0.022,1.47281,1.38403,0.036,1.53096,1.38748,0.02111,-66.38,23.54,7.86,0.03087,-45.39,1,0,0
2000.09.20,1.4091,1.4192,1.4058,1.4112,7092,1.41834,1.40494,1.42547,1.39867,1.43174,1.39154,1.41207,1.42565,1.42501,1.45622,1.44526,0.021,1.46857,1.38273,0.036,1.52807,1.38437,0.01997,-45.35,21.03,-2.51,0.03116,-29.06,1,0,0
2000.09.21,1.4112,1.4397,1.4093,1.4387,7247,1.44916,1.41876,1.45963,1.39883,1.47956,1.38836,1.42923,1.4242,1.42553,1.4539,1.44419,0.02,1.46503,1.38338,0.035,1.52459,1.38321,0.01823,18.39,63.74,42.71,0.03064,10.94,1,0,0
2000.09.22,1.4387,1.4758,1.436,1.4532,8540,1.474,1.4342,1.4948,1.4152,1.5138,1.3944,1.455,1.42398,1.42922,1.45232,1.44491,0.02,1.46407,1.38389,0.034,1.52069,1.38395,0.01796,115.18,96.79,33.05,0.02924,70.74,0,0,0
2000.09.25,1.4572,1.4646,1.45,1.4526,7939,1.46146,1.44686,1.47033,1.44113,1.47606,1.43226,1.45573,1.42367,1.43253,1.45066,1.44563,0.02,1.46272,1.38463,0.033,1.51613,1.38519,0.01759,121.48,6.3,-90.49,0.02781,76.85,1,0,0
2000.09.26,1.4527,1.4642,1.451,1.4631,7508,1.46786,1.45466,1.47263,1.44623,1.48106,1.44146,1.45943,1.42406,1.43589,1.44907,1.44655,0.02,1.46438,1.38374,0.031,1.51123,1.38692,0.01806,130.59,9.11,2.81,0.02654,88.84,1,0,0
2000.09.27,1.4628,1.4678,1.4582,1.464,7562,1.46846,1.45886,1.47293,1.45373,1.47806,1.44926,1.46333,1.42541,1.43932,1.44781,1.44767,0.022,1.46938,1.38144,0.03,1.50716,1.38847,0.01968,128.46,-2.12,-11.23,0.02553,99.01,0,0,1
2000.09.28,1.4641,1.4679,1.4611,1.4626,7234,1.46664,1.45984,1.47067,1.45707,1.47344,1.45304,1.46387,1.42718,1.44239,1.44665,1.44875,0.024,1.4749,1.37946,0.028,1.50327,1.39003,0.0218,112.18,-16.28,-14.16,0.02461,99.4,1,0,1
2000.09.29,1.4627,1.4802,1.4609,1.4761,7359,1.4839,1.4646,1.4917,1.4531,1.5032,1.4453,1.4724,1.43052,1.44614,1.446,1.45033,0.026,1.48316,1.37787,0.027,1.50093,1.39106,0.02489,112.19,0.01,16.29,0.02408,115.95,0,1,1
2000.10.02,1.4764,1.4779,1.4646,1.4663,7385,1.4746,1.4613,1.4829,1.4563,1.4879,1.448,1.4696,1.43456,1.44908,1.44534,1.45161,0.027,1.48924,1.37988,0.027,1.49863,1.39205,0.02633,88.73,-23.45,-23.46,0.02356,99.17,0,1,1
2000.10.03,1.4659,1.4682,1.4557,1.4591,6623,1.4663,1.4538,1.4735,1.4485,1.4788,1.4413,1.461,1.43825,1.45057,1.44459,1.45224,0.027,1.49209,1.38441,0.026,1.49633,1.39285,0.02592,58.52,-30.21,-6.76,0.02296,66.07,0,1,1
2000.10.04,1.4591,1.4609,1.4521,1.4582,6656,1.46204,1.45324,1.46587,1.44827,1.47084,1.44444,1.45707,1.44146,1.45138,1.44372,1.45256,0.026,1.49363,1.38929,0.025,1.49369,1.39376,0.02457,42.34,-16.18,14.03,0.02226,46.73,0,1,1
2000.10.05,1.458,1.4599,1.443,1.4441,7143,1.455,1.4381,1.4659,1.4321,1.4719,1.4212,1.449,1.44404,1.45108,1.44265,1.45232,0.025,1.49356,1.39452,0.024,1.49068,1.39461,0.02214,14.94,-27.4,-11.22,0.02143,15.43,1,1,0
2000.10.06,1.444,1.452,1.4422,1.4456,7149,1.451,1.4412,1.4564,1.4368,1.4608,1.4314,1.4466,1.44697,1.45052,1.44175,1.45194,0.022,1.49127,1.40266,0.023,1.48843,1.39507,0.01823,-1.35,-16.29,11.12,0.02077,-1.18,1,0,0
2000.10.09,1.4469,1.45,1.4454,1.4492,5641,1.451,1.4464,1.4528,1.4436,1.4556,1.4418,1.4482,1.45,1.45023,1.441,1.45169,0.019,1.4875,1.41249,0.023,1.4865,1.3955,0.01433,-8.35,-7,9.28,0.02022,-5.92,1,0,0
2000.10.10,1.4493,1.4583,1.4473,1.4557,7150,1.46024,1.44924,1.46477,1.44277,1.47124,1.43824,1.45377,1.45309,1.45067,1.44075,1.45183,0.015,1.48289,1.42328,0.023,1.4859,1.39561,0.01071,4.23,12.59,19.59,0.02004,2.26,1,0,1
2000.10.11,1.4555,1.4662,1.4544,1.4607,7573,1.46646,1.45466,1.47223,1.44863,1.47826,1.44286,1.46043,1.45631,1.45189,1.44098,1.4524,0.01,1.47662,1.436,0.023,1.48645,1.39551,0.00755,36.39,32.15,19.57,0.02021,13.6,1,1,1
2000.10.12,1.4608,1.4754,1.4584,1.4714,7364,1.4784,1.4614,1.4854,1.4514,1.4954,1.4444,1.4684,1.45892,1.45396,1.44156,1.45347,0.008,1.47404,1.4438,0.023,1.48796,1.39516,0.00628,100.64,64.25,32.1,0.02064,30.62,0,1,1
2000.10.13,1.4715,1.4804,1.4496,1.452,7617,1.47174,1.44094,1.49147,1.42987,1.50254,1.41014,1.46067,1.4593,1.4548,1.44164,1.45395,0.007,1.47429,1.44431,0.023,1.48815,1.39512,0.00606,15.04,-85.6,-149.85,0.02069,4.4,0,1,1
2000.10.16,1.4518,1.4545,1.4418,1.4474,7885,1.454,1.4413,1.4606,1.4352,1.4667,1.4286,1.4479,1.45878,1.45393,1.44123,1.45355,0.008,1.47474,1.44281,0.023,1.48729,1.39516,0.00668,-108.49,-123.53,-37.93,0.02039,-35.57,1,1,0
2000.10.17,1.4473,1.4514,1.4342,1.4504,8265,1.45646,1.43926,1.46253,1.42813,1.47366,1.42206,1.44533,1.45784,1.45286,1.44095,1.453,0.009,1.47514,1.44053,0.023,1.48681,1.39509,0.0076,-109.69,-1.2,122.32,0.02018,-41.3,0,1,0
2000.10.18,1.45,1.4616,1.4383,1.4435,8148,1.4573,1.434,1.4711,1.4245,1.4806,1.4107,1.4478,1.4568,1.45223,1.44111,1.45265,0.009,1.47452,1.43908,0.023,1.48703,1.39518,0.00787,-76.27,33.42,34.63,0.0203,-29.56,1,0,0
2000.10.19,1.4433,1.4486,1.4396,1.4462,8433,1.45,1.441,1.4538,1.4358,1.459,1.432,1.4448,1.45553,1.4513,1.44136,1.45213,0.009,1.47377,1.43729,0.023,1.48728,1.39543,0.00811,-88.18,-11.91,-45.33,0.02021,-35.39,1,0,1
2000.10.20,1.446,1.4517,1.4416,1.4515,7841,1.45494,1.44484,1.45837,1.43817,1.46504,1.43474,1.44827,1.45392,1.45092,1.44222,1.45187,0.008,1.47006,1.43778,0.023,1.48765,1.39679,0.00715,-52.72,35.45,47.36,0.01947,-19.37,1,0,1
2000.10.23,1.4528,1.4581,1.449,1.4534,8396,1.458,1.4489,1.4626,1.4444,1.4671,1.4398,1.4535,1.45285,1.45124,1.4437,1.45198,0.007,1.46664,1.43905,0.022,1.48757,1.39984,0.00599,7.25,59.98,24.52,0.01804,2.41,0,1,0
2000.10.24,1.4535,1.4563,1.4471,1.4498,8388,1.45504,1.44584,1.46027,1.44187,1.46424,1.43664,1.45107,1.45219,1.45122,1.44522,1.45192,0.007,1.46529,1.43908,0.021,1.48681,1.40363,0.00543,-13.75,-21.01,-80.98,0.01624,-4.6,0,1,0
2000.10.25,1.4497,1.4517,1.4306,1.4325,8473,1.44594,1.42484,1.45937,1.41717,1.46704,1.40374,1.43827,1.45093,1.4496,1.4462,1.45101,0.007,1.46545,1.43642,0.02,1.48564,1.40675,0.00563,-149.96,-136.21,-115.2,0.01486,-56.83,1,0,0
2000.10.26,1.4321,1.4383,1.4191,1.4363,8477,1.44336,1.42416,1.45043,1.41203,1.46256,1.40496,1.43123,1.44975,1.4473,1.44689,1.44969,0.009,1.46729,1.43221,0.019,1.48448,1.40931,0.00658,-187.63,-37.67,98.53,0.0139,-88.78,1,0,0
2000.10.27,1.4364,1.4562,1.4322,1.4553,7830,1.4636,1.4396,1.4719,1.4239,1.4876,1.4156,1.4479,1.44984,1.44738,1.4484,1.44957,0.009,1.46732,1.43235,0.017,1.48221,1.4146,0.00651,-19.82,167.81,205.48,0.01199,-10.76,0,0,1
2000.10.30,1.4543,1.4676,1.4494,1.4505,9286,1.46226,1.44406,1.47403,1.43763,1.48046,1.42586,1.45583,1.45034,1.44844,1.45017,1.44999,0.009,1.46806,1.43263,0.015,1.4795,1.42084,0.00683,53.54,73.37,-94.44,0.01056,34.66,0,1,1
2000.10.31,1.4506,1.4549,1.4452,1.448,8844,1.45354,1.44384,1.45907,1.43967,1.46324,1.43414,1.44937,1.45005,1.44855,1.45157,1.44995,0.009,1.46767,1.43243,0.012,1.47624,1.4269,0.00661,-6.9,-60.44,-133.81,0.0091,-5.01,1,1,1
2000.11.01,1.4485,1.4573,1.4418,1.4515,8627,1.4586,1.4431,1.4657,1.4347,1.4741,1.4276,1.4502,1.44937,1.44876,1.45284,1.44996,0.008,1.4661,1.43264,0.01,1.4727,1.43298,0.00579,9.56,16.46,76.91,0.00783,7.08,0,0,1
2000.11.02,1.4519,1.4554,1.4428,1.4431,8572,1.4514,1.4388,1.4597,1.4345,1.464,1.4262,1.4471,1.44795,1.44855,1.45344,1.44977,0.007,1.46124,1.43466,0.009,1.47141,1.43546,0.00443,-12.76,-22.33,-38.79,0.00723,-7.82,1,1,1
2000.11.03,1.443,1.4555,1.4394,1.4504,9547,1.45746,1.44136,1.46453,1.43233,1.47356,1.42526,1.44843,1.44713,1.44854,1.45322,1.44968,0.006,1.45857,1.43569,0.009,1.47127,1.43517,0.00386,22.47,35.23,57.55,0.00733,11.82,0,1,1
2000.11.06,1.4494,1.452,1.425,1.4285,8943,1.44534,1.41834,1.46217,1.40817,1.47234,1.39134,1.43517,1.44628,1.44687,1.45253,1.44872,0.006,1.45917,1.4334,0.01,1.47168,1.43339,0.00488,-151.79,-174.26,-209.48,0.00776,-95.52,1,1,1
2000.11.07,1.4281,1.4351,1.424,1.4335,8793,1.43774,1.42664,1.44197,1.41977,1.44884,1.41554,1.43087,1.44532,1.44487,1.45158,1.44753,0.008,1.46034,1.4303,0.01,1.47205,1.43111,0.00617,-156.2,-4.41,169.85,0.00806,-119.53,0,0,0
2000.11.08,1.4336,1.4365,1.4191,1.4222,9475,1.43276,1.41536,1.44333,1.40853,1.45016,1.39796,1.42593,1.44386,1.4425,1.45033,1.44609,0.009,1.46163,1.4261,0.011,1.47229,1.42837,0.00771,-154.98,1.22,5.63,0.00824,-145.04,1,1,0
2000.11.09,1.4225,1.4343,1.4129,1.4326,8663,1.4403,1.4189,1.448,1.4052,1.4617,1.3975,1.4266,1.44265,1.44051,1.44909,1.44479,0.01,1.46237,1.42293,0.011,1.47204,1.42614,0.00904,-118.31,36.67,35.45,0.00834,-128.26,0,0,1
2000.11.10,1.4325,1.4359,1.4238,1.4259,9549,1.43326,1.42116,1.44063,1.41643,1.44536,1.40906,1.42853,1.44133,1.43901,1.44763,1.4437,0.01,1.46199,1.42068,0.011,1.47003,1.42522,0.0097,-87.99,30.32,-6.35,0.00823,-103.67,1,1,1
2000.11.13,1.4265,1.441,1.4252,1.4368,8095,1.44346,1.42766,1.45013,1.41853,1.45926,1.41186,1.43433,1.44006,1.43843,1.44645,1.44308,0.01,1.4599,1.42021,0.011,1.4678,1.42511,0.00927,-41.16,46.83,16.52,0.00823,-46.35,0,0,1
2000.11.14,1.4369,1.4428,1.4259,1.4303,8346,1.4401,1.4232,1.4499,1.4161,1.457,1.4063,1.433,1.43885,1.43775,1.44552,1.44241,0.01,1.45806,1.41965,0.011,1.46669,1.42435,0.00876,-44.51,-3.35,-50.18,0.00844,-46.2,0,1,1
2000.11.15,1.4304,1.4344,1.4227,1.4269,8527,1.4333,1.4216,1.4397,1.4163,1.445,1.4099,1.428,1.43817,1.43653,1.44455,1.44145,0.01,1.45812,1.41821,0.011,1.46617,1.42293,0.00931,-72.79,-28.28,-24.93,0.0089,-76.12,0,1,1
2000.11.16,1.4268,1.4283,1.4207,1.4257,8525,1.4291,1.4215,1.4325,1.4173,1.4367,1.4139,1.4249,1.43774,1.43508,1.44375,1.44034,0.01,1.45852,1.41697,0.011,1.46641,1.42108,0.00965,-88.75,-15.95,12.33,0.00963,-88.96,0,1,1
2000.11.17,1.4257,1.4263,1.4197,1.4223,7686,1.42584,1.41924,1.42937,1.41617,1.43244,1.41264,1.42277,1.43607,1.43354,1.44295,1.43917,0.011,1.45735,1.41479,0.012,1.4668,1.4191,0.00941,-94.22,-5.48,10.48,0.01039,-85.37,1,1,1
2000.11.20,1.4224,1.4278,1.4195,1.4232,7348,1.4275,1.4192,1.4318,1.4152,1.4358,1.4109,1.4235,1.43391,1.43228,1.44213,1.43813,0.01,1.45321,1.41462,0.012,1.46689,1.41737,0.00815,-85.19,9.04,14.51,0.01097,-63.27,0,1,1
2000.11.21,1.4233,1.4296,1.4147,1.4181,7705,1.4269,1.412,1.4357,1.4059,1.4418,1.3971,1.4208,1.43201,1.43085,1.44103,1.43697,0.009,1.45044,1.41357,0.013,1.46654,1.41552,0.00749,-99.76,-14.57,-23.61,0.01137,-65.73,0,1,1
2000.11.22,1.4183,1.4228,1.4041,1.4043,7881,1.4167,1.398,1.4291,1.3917,1.4354,1.3793,1.4104,1.42936,1.42829,1.43936,1.4352,0.009,1.44801,1.4107,0.013,1.46609,1.41263,0.00704,-179.62,-79.86,-65.29,0.01174,-107.62,0,1,0
2000.11.23,1.4042,1.4093,1.3979,1.4002,8010,1.40704,1.39564,1.41387,1.39107,1.41844,1.38424,1.40247,1.42638,1.42506,1.43716,1.43302,0.01,1.44691,1.40585,0.014,1.46481,1.40952,0.00719,-221.86,-42.24,37.62,0.01193,-133.62,0,0,0
2000.11.24,1.4009,1.4082,1.3957,1.3999,8281,1.40684,1.39434,1.41377,1.38877,1.41934,1.38184,1.40127,1.42324,1.42209,1.43518,1.4309,0.01,1.44374,1.40273,0.015,1.46428,1.40609,0.0078,-187.84,34.02,76.26,0.01221,-119.93,1,0,0
2000.11.27,1.4008,1.4195,1.4001,1.4179,8152,1.4249,1.4055,1.4319,1.3931,1.4443,1.3861,1.4125,1.42172,1.42089,1.434,1.42967,0.01,1.44182,1.40163,0.015,1.46381,1.4042,0.00816,-75.38,112.46,78.44,0.01249,-49.25,1,0,0
2000.11.28,1.4179,1.4233,1.4137,1.418,8661,1.42296,1.41336,1.42793,1.40873,1.43256,1.40376,1.41833,1.42089,1.42057,1.4331,1.42892,0.01,1.44043,1.40135,0.015,1.46311,1.40309,0.00794,-21.45,53.93,-58.54,0.01257,-13.55,1,0,0
2000.11.29,1.4181,1.4264,1.416,1.4225,8700,1.42726,1.41686,1.43203,1.41123,1.43766,1.40646,1.42163,1.4206,1.4207,1.43223,1.42843,0.01,1.43997,1.40124,0.015,1.462,1.40246,0.00774,8.88,30.33,-23.59,0.0124,5.54,1,0,0
2000.11.30,1.4227,1.4273,1.414,1.4253,9404,1.4304,1.4171,1.4355,1.4089,1.4437,1.4038,1.4222,1.42031,1.42089,1.43148,1.42802,0.01,1.43943,1.40119,0.015,1.46108,1.40188,0.00754,16.71,7.83,-22.5,0.01221,10.32,1,0,0
2000.12.01,1.4252,1.4451,1.4232,1.4419,9680,1.45026,1.42836,1.45863,1.41483,1.47216,1.40646,1.43673,1.42086,1.42287,1.43109,1.4286,0.01,1.44131,1.4004,0.015,1.46011,1.40208,0.00792,133.73,117.01,109.18,0.01179,89.8,1,0,0
2000.12.04,1.4395,1.4556,1.4375,1.4497,10237,1.4577,1.4396,1.4657,1.4295,1.4758,1.4215,1.4476,1.42174,1.42596,1.4309,1.42987,0.012,1.44535,1.39813,0.014,1.45938,1.40242,0.00864,199.6,65.87,-51.14,0.01158,148.91,0,0,0
2000.12.05,1.4497,1.453,1.4308,1.4338,10448,1.4476,1.4254,1.4614,1.417,1.4698,1.4032,1.4392,1.42215,1.42762,1.4305,1.43049,0.012,1.44674,1.39757,0.014,1.45817,1.40284,0.00902,125.95,-73.65,-139.52,0.01118,101.65,1,1,0
2000.12.06,1.4339,1.4445,1.4317,1.4437,9695,1.44824,1.43544,1.45277,1.42717,1.46104,1.42264,1.43997,1.42295,1.42916,1.43056,1.43112,0.013,1.44898,1.39693,0.014,1.4583,1.40282,0.00989,114.67,-11.28,62.37,0.01124,100.95,1,0,0
2000.12.07,1.4436,1.4498,1.4381,1.4444,9482,1.4501,1.4384,1.4558,1.4324,1.4618,1.4267,1.4441,1.42423,1.43103,1.43099,1.43198,0.014,1.45232,1.39614,0.014,1.45915,1.40283,0.01153,114.92,0.25,11.53,0.01167,113.47,1,0,0
2000.12.08,1.4447,1.4532,1.4424,1.4517,9036,1.4558,1.445,1.4599,1.4383,1.4666,1.4342,1.4491,1.42599,1.43329,1.43103,1.43313,0.015,1.45666,1.39531,0.014,1.45929,1.40277,0.01344,114.67,-0.25,-0.5,0.01172,131.52,1,0,0
2000.12.11,1.4462,1.4587,1.4429,1.4553,8316,1.4617,1.4459,1.4681,1.4365,1.4775,1.4301,1.4523,1.42791,1.43566,1.43091,1.4344,0.017,1.46121,1.3946,0.014,1.45878,1.40304,0.01515,107.31,-7.36,-7.11,0.01159,140.3,0,0,0
2000.12.12,1.4551,1.4583,1.4446,1.4485,8810,1.45634,1.44264,1.46417,1.43677,1.47004,1.42894,1.45047,1.42988,1.43751,1.43095,1.43547,0.017,1.46475,1.39501,0.014,1.45892,1.40298,0.01605,85.48,-21.83,-14.48,0.01163,117.99,1,0,0
2000.12.13,1.447,1.4572,1.4436,1.4566,10431,1.46134,1.44774,1.46607,1.43887,1.47494,1.43414,1.45247,1.43269,1.43938,1.43102,1.43661,0.017,1.46761,1.39777,0.014,1.45921,1.40283,0.0157,83.99,-1.49,20.35,0.01171,112.59,1,0,0
2000.12.14,1.457,1.4741,1.4538,1.4727,9884,1.47994,1.45964,1.48717,1.44657,1.50024,1.43934,1.46687,1.43698,1.44282,1.43168,1.43863,0.017,1.47182,1.40215,0.015,1.46217,1.40119,0.01456,136.8,52.81,54.29,0.01241,160.5,1,0,0
2000.12.15,1.472,1.4781,1.4683,1.4757,9512,1.47976,1.46996,1.48383,1.46423,1.48956,1.46016,1.47403,1.44183,1.44672,1.43253,1.44099,0.017,1.47567,1.40799,0.017,1.46613,1.39894,0.01364,157.43,20.63,-32.17,0.01332,161.12,0,1,1
2000.12.18,1.4736,1.4791,1.4646,1.4756,9242,1.4816,1.4671,1.4876,1.4586,1.4961,1.4526,1.4731,1.44587,1.45002,1.4338,1.44313,0.017,1.47921,1.41254,0.018,1.47041,1.39718,0.01319,137.58,-19.85,-40.48,0.01473,123.26,0,0,0
2000.12.19,1.4757,1.4763,1.4606,1.4683,9707,1.4762,1.4605,1.4841,1.4527,1.4919,1.4448,1.4684,1.44921,1.45232,1.43505,1.44481,0.016,1.48083,1.41759,0.019,1.47369,1.39641,0.01242,102.99,-34.59,-14.74,0.01591,80.39,1,1,0
2000.12.20,1.4685,1.4797,1.4644,1.4753,9832,1.48186,1.46656,1.48843,1.45783,1.49716,1.45126,1.47313,1.45264,1.45492,1.43662,1.4467,0.015,1.48268,1.42261,0.02,1.47743,1.39581,0.01231,110.98,7.98,42.57,0.01698,80.43,0,0,0
2000.12.21,1.4758,1.4842,1.4662,1.4729,10526,1.48266,1.46466,1.49243,1.45643,1.50066,1.44666,1.47443,1.45613,1.45736,1.43822,1.44855,0.014,1.48321,1.42905,0.021,1.48102,1.39541,0.01243,98.2,-12.77,-20.76,0.01801,67.77,1,0,0
2000.12.22,1.4734,1.4841,1.4698,1.4769,9707,1.48406,1.46976,1.49123,1.46263,1.49836,1.45546,1.47693,1.45881,1.4598,1.43983,1.45044,0.013,1.48563,1.43198,0.022,1.48466,1.39501,0.0127,95.15,-3.05,9.72,0.01902,63.54,1,0,0
2000.12.25,1.477,1.4811,1.474,1.4777,1141,1.4812,1.4741,1.4847,1.4705,1.4883,1.467,1.4776,1.46081,1.46203,1.44127,1.45225,0.014,1.48845,1.43316,0.023,1.48804,1.39451,0.01307,85.64,-9.51,-6.46,0.02018,55.48,1,0,0
2000.12.26,1.4777,1.4849,1.4753,1.4832,5219,1.48696,1.47736,1.49073,1.47153,1.49656,1.46776,1.48113,1.4636,1.46442,1.44288,1.45418,0.013,1.49041,1.43679,0.024,1.49166,1.3941,0.01243,94.04,8.4,17.91,0.02123,55.04,1,0,0
2000.12.27,1.4832,1.4981,1.4825,1.4964,9382,1.50216,1.48656,1.50793,1.47673,1.51776,1.47096,1.49233,1.46709,1.46791,1.44502,1.45672,0.014,1.49432,1.43987,0.026,1.49658,1.39347,0.01163,144.63,50.59,42.19,0.0223,75.44,0,0,0
2000.12.28,1.4975,1.4983,1.4861,1.493,8855,1.49884,1.48664,1.50467,1.48027,1.51104,1.47444,1.49247,1.47032,1.47098,1.44727,1.4591,0.014,1.49734,1.44329,0.027,1.50097,1.39357,0.01097,134.55,-10.07,-60.66,0.02307,64.02,1,1,1
2000.12.29,1.4929,1.497,1.4867,1.4959,9862,1.4997,1.4894,1.5035,1.4829,1.51,1.4791,1.4932,1.47326,1.47375,1.44962,1.46138,0.013,1.5,1.44651,0.028,1.50496,1.39428,0.01014,131.08,-3.47,6.6,0.02364,56.25,1,0,0
2001.01.01,1.4931,1.4963,1.4928,1.4961,95,1.49734,1.49384,1.49857,1.49157,1.50084,1.49034,1.49507,1.47611,1.47642,1.45201,1.46362,0.013,1.50242,1.44979,0.028,1.50879,1.39522,0.01013,124.77,-6.31,-2.83,0.02422,52.17,1,1,0
2001.01.02,1.4961,1.5039,1.4884,1.502,9683,1.5078,1.4923,1.5136,1.4826,1.5233,1.4768,1.4981,1.47928,1.47913,1.45458,1.46592,0.012,1.5039,1.45467,0.029,1.51247,1.39669,0.01021,122.83,-1.94,4.36,0.02484,50.5,0,0,1
2001.01.03,1.5019,1.5098,1.4882,1.4903,9568,1.504,1.4824,1.5177,1.4745,1.5256,1.4608,1.4961,1.48219,1.48125,1.45744,1.46793,0.011,1.50354,1.46085,0.029,1.51478,1.4001,0.00988,93.83,-29,-27.06,0.02475,37.46,1,0,1
2001.01.04,1.4899,1.5042,1.4883,1.502,10184,1.50804,1.49214,1.51407,1.48227,1.52394,1.47624,1.49817,1.48428,1.48336,1.46063,1.46995,0.011,1.50534,1.46322,0.028,1.516,1.40526,0.01006,92,-1.83,27.17,0.02406,38.47,1,0,1
2001.01.05,1.5019,1.5079,1.4952,1.5041,10200,1.5096,1.4969,1.5151,1.4897,1.5223,1.4842,1.5024,1.48617,1.48574,1.464,1.47211,0.011,1.50828,1.46406,0.026,1.51675,1.41125,0.01046,103.42,11.42,13.25,0.02303,46.98,0,1,1
2001.01.08,1.5036,1.5106,1.4931,1.4975,9026,1.5077,1.4902,1.5179,1.4829,1.5252,1.4727,1.5004,1.48799,1.48758,1.46693,1.474,0.011,1.50999,1.46599,0.025,1.51764,1.41622,0.01018,81.3,-22.11,-33.53,0.02194,37.7,0,1,1
2001.01.09,1.4973,1.4983,1.4872,1.4893,9143,1.496,1.4849,1.5027,1.4805,1.5071,1.4738,1.4916,1.48954,1.48808,1.46937,1.47517,0.01,1.50892,1.47016,0.024,1.51748,1.42127,0.00859,16,-65.3,-43.19,0.02072,6.63,0,0,1
2001.01.10,1.4897,1.4947,1.4853,1.487,9281,1.4927,1.4833,1.4984,1.4796,1.5021,1.4739,1.489,1.4906,1.48819,1.47162,1.47609,0.009,1.5079,1.47329,0.023,1.5168,1.42644,0.00718,-14.81,-30.8,34.5,0.01934,-5.5,1,1,1
2001.01.11,1.4871,1.5015,1.4865,1.4975,8335,1.50384,1.48884,1.51017,1.48017,1.51884,1.47384,1.49517,1.49198,1.48907,1.47405,1.47736,0.008,1.50706,1.47689,0.021,1.51607,1.43203,0.00582,36.55,51.36,82.16,0.01795,11.84,0,1,1
2001.01.12,1.4976,1.5033,1.4755,1.4773,9250,1.49524,1.46744,1.51317,1.45757,1.52304,1.43964,1.48537,1.49254,1.4886,1.47567,1.4779,0.007,1.50587,1.47921,0.02,1.51551,1.43584,0.0051,-93.7,-130.25,-181.61,0.01695,-28.21,0,1,1
2001.01.15,1.4784,1.4808,1.4709,1.477,8632,1.48156,1.47166,1.48613,1.46633,1.49146,1.46176,1.47623,1.49245,1.48706,1.47663,1.47779,0.007,1.5062,1.4787,0.019,1.51507,1.43818,0.0052,-207.75,-114.05,16.19,0.01593,-67.85,0,1,1
2001.01.16,1.4771,1.4793,1.4664,1.4725,9571,1.47906,1.46616,1.48563,1.45983,1.49196,1.45326,1.47273,1.49189,1.48527,1.47775,1.47745,0.008,1.50793,1.47585,0.018,1.51364,1.44185,0.00593,-215.18,-7.43,106.63,0.0148,-86.26,1,1,1
2001.01.17,1.4727,1.4762,1.4687,1.4737,9282,1.47704,1.46954,1.48037,1.46537,1.48454,1.46204,1.47287,1.49059,1.48372,1.47884,1.47714,0.009,1.50922,1.47196,0.017,1.51195,1.44573,0.00757,-156.15,59.03,66.46,0.01378,-85.75,0,1,1
2001.01.18,1.4737,1.4775,1.4687,1.4722,10135,1.4769,1.4681,1.4816,1.464,1.4857,1.4593,1.4728,1.48928,1.48235,1.4798,1.47686,0.01,1.50986,1.4687,0.015,1.5104,1.4492,0.00889,-123.58,32.57,-26.46,0.01289,-85.25,0,1,1
2001.01.19,1.4725,1.4769,1.4626,1.4629,9293,1.47234,1.45804,1.48177,1.45317,1.48664,1.44374,1.46747,1.48756,1.48049,1.48041,1.47623,0.012,1.51069,1.46444,0.014,1.50921,1.45161,0.01039,-128.96,-5.39,-37.96,0.01232,-108.79,1,1,1
2001.01.22,1.4637,1.4672,1.4512,1.466,9684,1.47174,1.45574,1.47747,1.44547,1.48774,1.43974,1.46147,1.48532,1.47811,1.48072,1.47525,0.013,1.51142,1.45923,0.014,1.5085,1.45294,0.01178,-134.97,-6.01,-0.62,0.01203,-132.2,1,1,1
2001.01.23,1.4652,1.4744,1.4642,1.4671,10383,1.47294,1.46274,1.47877,1.45837,1.48314,1.45254,1.46857,1.48336,1.47692,1.48132,1.4748,0.013,1.50976,1.45696,0.013,1.50716,1.45548,0.01218,-80.94,54.03,60.04,0.01148,-85.88,0,1,1
2001.01.24,1.467,1.4688,1.4524,1.4555,10122,1.4654,1.449,1.4753,1.4425,1.4818,1.4326,1.4589,1.48088,1.47467,1.48153,1.47374,0.014,1.50896,1.45279,0.012,1.50651,1.45656,0.0128,-114.49,-33.55,-87.58,0.01129,-129.71,1,1,0
2001.01.25,1.4552,1.4634,1.4463,1.4597,10185,1.46664,1.44954,1.47357,1.43937,1.48374,1.43244,1.45647,1.4781,1.47239,1.48119,1.47259,0.014,1.50702,1.44917,0.013,1.50723,1.45514,0.01271,-113.41,1.08,34.63,0.0116,-124.36,1,0,0
