Date,Start,Max,Min,End,Alert,HammerC,Hammer,Hammer Score,DojiC,Doji,Doji Score,Green Engulf,Engulf Score,SMA14,UpperBB,LowerBB,BB Decision,BB Score,TP,SMA14 TP,StdDev TP,CC1 cal,Cci Over,CCI Score,CCI Grad,Man Pred Cal,Man Pred,Final,Combine,Combine Accuracy,Final Cover,Final Cacc,RNN PL1,RNN PL2B,RNN PL1B,RNN PL2S,RNN PL1S,RNN PL2,Just RNN,ManRNN,ManRNN Cover2,Sum JustRNN,Acc Just RNN,Acc ManRNN,Acc ManRNN C2,FailureMode
15/08/2013,1.55167,1.56524,1.550905,1.56392,Green,0.101421437,0,0,0.854551796,0,0,Green Engulf,1,1.54052,1.56631,1.51473,Above,-2,1.56002,1.53967,0.01186,114.4369665,0,0,42.31,-1,Decrease,Decrease,1,0.5143,1,0.7603,12.9,0,0,0,0.00129,12.9,-12.9,12.9,12.9,-2282.3,0.4926,0.5143,0.5683,Fail
16/08/2013,1.56392,1.565735,1.56079,1.56263,Red,0.592592593,0,0,0.260869565,0,0,0,0,1.54376,1.56866,1.51886,0,0,1.56305,1.54287,0.01133,118.7625631,0,0,4.33,0,Maintain,Increase,0,0.5141,1,0.7602,-1.6,0.00202,0,0,0,20.2,-1.6,-1.6,20.2,-2269.4,0.4928,0.5141,0.5681,Fail
18/08/2013,1.56263,1.56347,1.56157,1.56247,Red,0.9,0,0,0.084210526,Red Doji,0,0,0,1.54738,1.56792,1.52684,0,0,1.5625,1.54621,0.00984,110.4194038,0,0,-8.34,0,Maintain,Increase,1,0.5144,1,0.7601,21.8,0,0.00218,0,0,21.8,21.8,21.8,21.8,-2267.8,0.493,0.5144,0.5679,Pass
19/08/2013,1.56247,1.56734,1.56096,1.56465,Green,0.72899729,0,0,0.34169279,0,0,Green Engulf,1,1.54992,1.56973,1.53012,0,0,1.56432,1.54913,0.00888,114.0062643,0,0,3.59,1,Increase,Increase,1,0.5141,1,0.76,16.5,0,0.00165,0,0,16.5,16.5,33,33,-2289.6,0.4928,0.5141,0.5677,Pass
20/08/2013,1.56465,1.56959,1.562885,1.5663,Green,0.963396779,0,0,0.246085011,0,0,0,0,1.55261,1.57067,1.53455,0,0,1.56626,1.55181,0.00835,115.3844692,0,0,1.38,0,Maintain,Increase,0,0.5139,1,0.7599,-46.9,-0.00469,0,0,0,-46.9,-46.9,-46.9,-46.9,-2306.1,0.4926,0.5139,0.5675,Fail
21/08/2013,1.5663,1.57182,1.56155,1.56161,Red,0.005876592,0,0,0.456669912,0,0,Red Engulf,-1,1.55447,1.5708,1.53813,0,0,1.56499,1.55408,0.00809,89.88066217,0,0,-25.5,-1,Decrease,Decrease,1,0.5141,1,0.7597,20.8,0,0,0,0.00208,20.8,-20.8,20.8,20.8,-2259.2,0.4928,0.5141,0.5677,Fail
22/08/2013,1.56161,1.56275,1.556295,1.55953,Red,1.004658385,0,0,0.322230829,0,0,Red Engulf,-1,1.55627,1.56924,1.54329,0,0,1.55953,1.55579,0.00717,34.78227168,0,0,-55.1,-1,Decrease,Decrease,1,0.5139,1,0.7596,26.8,0,0,0,0.00268,26.8,-26.8,26.8,26.8,-2238.4,0.493,0.5139,0.5675,Fail
23/08/2013,1.55953,1.56391,1.553895,1.55685,Red,0.418555241,0,0,0.267598602,0,0,0,0,1.55678,1.56933,1.54422,0,0,1.55822,1.557,0.00612,13.22258952,0,0,-21.56,0,Maintain,Increase,1,0.5137,1,0.7595,11.2,0,0.00112,0,0,11.2,11.2,11.2,11.2,-2211.6,0.4932,0.5137,0.5673,Pass
25/08/2013,1.55685,1.558385,1.55615,1.55797,Green,0.228021978,0,0,0.501118568,0,0,0,0,1.5571,1.56955,1.54465,0,0,1.5575,1.55732,0.00579,2.125641319,0,0,-11.1,0,Maintain,Increase,1,0.5134,1,0.7594,3,0,0.0003,0,0,3,3,3,3,-2222.8,0.493,0.5134,0.5671,Pass
26/08/2013,1.55797,1.561225,1.55569,1.55827,Green,1.145348837,0,0,0.054200542,Green Doji,0,0,0,1.55769,1.56963,1.54576,0,0,1.5584,1.55779,0.00532,7.633284911,0,0,5.51,0,Maintain,Increase,0,0.5132,1,0.7593,-38.1,-0.00381,0,0,0,-38.1,-38.1,-38.1,-38.1,-2225.8,0.4928,0.5132,0.5669,Fail
27/08/2013,1.55827,1.559265,1.548175,1.55446,Red,1.308012487,0,0,0.34355275,0,0,Red Engulf,-1,1.55791,1.56956,1.54626,0,0,1.55397,1.55801,0.00503,-53.6213744,0,0,-61.25,-1,Decrease,Decrease,1,0.5134,1,0.7592,18.1,0,0,0,0.00181,18.1,-18.1,18.1,18.1,-2187.7,0.493,0.5134,0.5672,Fail
28/08/2013,1.55446,1.555355,1.54279,1.55265,Red,3.645101664,Red Hammer,-1,0.144050935,0,0,0,0,1.55842,1.56871,1.54812,0,0,1.55027,1.5582,0.00478,-110.6235287,0,0,-57,-1,Decrease,Decrease,1,0.5132,1,0.759,21.1,0,0,0,0.00211,21.1,-21.1,21.1,21.1,-2169.6,0.4932,0.5132,0.567,Fail
29/08/2013,1.55265,1.55485,1.548265,1.55054,Red,0.527842227,0,0,0.320425209,0,0,0,0,1.55882,1.56761,1.55003,0,0,1.55122,1.55856,0.0044,-111.2350425,0,0,-0.61,0,Maintain,Increase,0,0.513,1,0.7589,-1.6,0.00122,0,0,0,12.2,-1.6,-1.6,12.2,-2148.5,0.4935,0.513,0.5667,Fail
30/08/2013,1.55054,1.552805,1.54627,1.55038,Red,1.694845361,0,0,0.02448355,Red Doji,0,0,0,1.55873,1.56778,1.54968,0,0,1.54982,1.55858,0.00438,-133.358715,0,0,-22.12,0,Maintain,Increase,1,0.5132,1,0.7588,13.8,0,0.00138,0,0,13.8,13.8,13.8,13.8,-2146.9,0.4937,0.5132,0.5665,Pass
01/09/2013,1.55038,1.553735,1.5506,1.55176,Green,1.702586207,0,0,0.440191388,0,0,0,0,1.55786,1.56705,1.54867,0,0,1.55203,1.558,0.00475,-83.89144876,0,0,49.47,0,Maintain,Increase,1,0.513,1,0.7587,28.5,0,0.00285,0,0,28.5,28.5,28.5,28.5,-2160.7,0.4934,0.513,0.5663,Pass
02/09/2013,1.55176,1.55964,1.550595,1.55461,Green,1.252801993,0,0,0.315091211,0,0,Green Engulf,1,1.55729,1.56626,1.54831,0,0,1.55495,1.55743,0.00462,-35.7863188,0,0,48.11,1,Increase,Increase,1,0.5127,1,0.7586,15.9,0,0.00159,0,0,15.9,15.9,31.8,31.8,-2189.2,0.4932,0.5127,0.5661,Pass
03/09/2013,1.55461,1.560715,1.55222,1.5562,Green,1.134422111,0,0,0.187168923,0,0,0,0,1.55684,1.56544,1.54824,0,0,1.55638,1.55699,0.00433,-9.395948536,0,0,26.39,0,Maintain,Increase,1,0.5125,1,0.7585,58.3,0,0.00583,0,0,58.3,58.3,58.3,58.3,-2205.1,0.493,0.5125,0.5659,Pass
04/09/2013,1.5562,1.564735,1.55561,1.56203,Green,0.421339564,0,0,0.63890411,0,0,Green Engulf,1,1.55665,1.56478,1.54853,0,0,1.56079,1.55674,0.00408,66.33561177,0,0,75.73,1,Increase,Increase,0,0.5123,1,0.7583,-30.5,0.00129,0,0,0,12.9,-30.5,-61,25.8,-2263.4,0.4928,0.5123,0.5657,Fail
05/09/2013,1.56203,1.566705,1.55729,1.55898,Red,0.218770227,0,0,0.323951142,0,0,0,0,1.55613,1.56283,1.54944,0,0,1.56099,1.55636,0.0037,83.40699224,0,0,17.07,0,Maintain,Increase,1,0.5125,1,0.7582,43.4,0,0.00434,0,0,43.4,43.4,43.4,43.4,-2232.9,0.493,0.5125,0.5655,Pass
06/09/2013,1.55898,1.56816,1.556035,1.56332,Green,0.664378861,0,0,0.357938144,0,0,0,0,1.55625,1.56331,1.5492,Above,-2,1.56251,1.55618,0.00355,118.748323,0,0,35.34,-2,Decrease,Decrease,1,0.5123,1,0.7581,0.4,0,0,0,4.00E-05,0.4,-0.4,0.4,0.4,-2276.3,0.4928,0.5123,0.5653,Fail
08/09/2013,1.56332,1.56402,1.561635,1.56328,Red,2.222972973,Red Hammer,-1,0.016771488,Red Doji,-1,0,0,1.55652,1.56417,1.54887,0,0,1.56298,1.55643,0.00377,115.8668478,0,0,-2.88,-2,Decrease,Decrease,0,0.512,0,0.758,-64.4,0,0,-0.00983,0,-98.3,64.4,-64.4,-98.3,-2275.9,0.493,0.512,0.565,Pass
09/09/2013,1.56328,1.573275,1.562815,1.56972,Green,0.514844316,0,0,0.615678776,0,0,Green Engulf,1,1.55744,1.56724,1.54764,Above,-2,1.5686,1.55717,0.00451,168.9930666,Below,-2,53.13,-3,Decrease,Decrease,0,0.5123,0,0.7583,-33.9,0,0,-0.01268,0,-126.8,33.9,-33.9,-126.8,-2340.3,0.4927,0.5123,0.5653,Pass
10/09/2013,1.56972,1.57444,1.568595,1.57311,Green,0.294573643,0,0,0.579982891,0,0,0,0,1.55852,1.57073,1.54632,Above,-2,1.57205,1.55821,0.00555,166.2547556,Below,-2,-2.74,-4,Decrease,Decrease,0,0.5125,1,0.7587,-92.9,0,0,-0.00724,0,-72.4,92.9,-92.9,-72.4,-2374.2,0.4925,0.5125,0.5656,Pass
11/09/2013,1.57311,1.583125,1.57189,1.5824,Green,0.068981922,0,0,0.826880285,0,0,Green Engulf,1,1.56025,1.57672,1.54377,Above,-2,1.57914,1.55969,0.00703,184.3972592,Below,-2,18.14,-3,Decrease,Decrease,1,0.5128,1,0.7586,20.5,0,0,0,0.00205,20.5,-20.5,20.5,20.5,-2467.1,0.4923,0.5128,0.5659,Fail
12/09/2013,1.5824,1.583985,1.57763,1.58035,Red,0.748280605,0,0,0.322580645,0,0,0,0,1.5621,1.5807,1.54349,0,0,1.58066,1.5616,0.00805,157.8488216,Below,-2,-26.55,-2,Decrease,Decrease,0,0.5125,0,0.7585,-71.7,0,0,-0.01329,0,-132.9,71.7,-71.7,-132.9,-2446.6,0.4925,0.5125,0.5657,Pass
13/09/2013,1.58035,1.58851,1.577655,1.58752,Green,0.10035479,0,0,0.660525104,0,0,Green Engulf,1,1.56459,1.58591,1.54326,Above,-2,1.58456,1.56405,0.00925,147.807099,0,0,-10.04,-1,Decrease,Decrease,0,0.5128,1,0.7589,-61.2,0,0,-0.00269,0,-26.9,61.2,-61.2,-26.9,-2518.3,0.4923,0.5128,0.5659,Pass
15/09/2013,1.58752,1.595445,1.59275,1.59364,Green,2.028089888,Green Hammer,1,2.270871985,0,0,Green Engulf,1,1.56766,1.59162,1.54371,Above,-2,1.59395,1.5671,0.01091,164.0760744,Below,-2,16.27,-2,Decrease,Decrease,1,0.513,1,0.7587,34.3,0,0,0,0.00343,34.3,-34.3,34.3,34.3,-2579.5,0.492,0.513,0.5662,Fail
16/09/2013,1.59364,1.59632,1.58938,1.59021,Red,0.135842881,0,0,0.494236311,0,0,Red Engulf,-1,1.57051,1.59493,1.54609,0,0,1.59197,1.57011,0.01167,124.9286831,0,0,-39.15,-1,Decrease,Decrease,0,0.5128,1,0.7586,-1.4,0,0,-0.00014,0,-1.4,1.4,-1.4,-1.4,-2545.2,0.4923,0.5128,0.566,Pass
17/09/2013,1.59021,1.593915,1.588585,1.59035,Green,2.019830028,Green Hammer,1,0.026266417,Green Doji,1,0,0,1.57327,1.59738,1.54916,0,0,1.59095,1.57289,0.01198,100.4774516,0,0,-24.45,2,Increase,Increase,1,0.5131,1,0.7585,229,0,0.0229,0,0,229,229,458,458,-2546.6,0.492,0.5131,0.5663,Pass
18/09/2013,1.59035,1.61635,1.589245,1.61325,Green,0.129139763,0,0,0.844862571,0,0,Green Engulf,1,1.57745,1.60598,1.54893,Above,-2,1.60628,1.57656,0.01309,151.4314566,Below,-2,50.95,-3,Decrease,Decrease,1,0.5128,1,0.7584,97.2,0,0,0,0.00972,97.2,-97.2,97.2,97.2,-2775.6,0.4918,0.5128,0.5661,Fail
19/09/2013,1.61325,1.61471,1.602255,1.60353,Red,0.114042934,0,0,0.780409474,0,0,0,0,1.58084,1.60964,1.55203,0,0,1.60683,1.58016,0.01344,132.3110359,0,0,-19.12,0,Maintain,Increase,0,0.5126,0,0.7583,-28.9,-0.00289,0,0,0,-28.9,-28.9,-28.9,-28.9,-2678.4,0.492,0.5126,0.5659,Fail
20/09/2013,1.60353,1.60668,1.59865,1.60064,Red,0.329470199,0,0,0.359900374,0,0,Red Engulf,-1,1.58359,1.61212,1.55506,0,0,1.60199,1.5831,0.01354,92.96626409,0,0,-39.34,-1,Decrease,Decrease,0,0.5128,1,0.7586,-10.4,0,0,-0.00104,0,-10.4,10.4,-10.4,-10.4,-2649.5,0.4923,0.5128,0.5661,Pass
22/09/2013,1.60064,1.60172,1.59938,1.60168,Green,0.017391304,0,0,0.444444444,0,0,0,0,1.58664,1.61346,1.55982,0,0,1.60093,1.58596,0.01303,76.60182317,0,0,-16.36,0,Maintain,Increase,1,0.5131,1,0.7585,23.4,0,0.00234,0,0,23.4,23.4,23.4,23.4,-2659.9,0.492,0.5131,0.5664,Pass
23/09/2013,1.60168,1.607275,1.60128,1.60402,Green,1.187956204,0,0,0.390325271,0,0,Green Engulf,1,1.58955,1.61477,1.56433,0,0,1.60419,1.58893,0.01223,83.16545789,0,0,6.56,1,Increase,Increase,0,0.5128,0,0.7584,-45.8,-0.00458,0,0,0,-45.8,-45.8,-91.6,-91.6,-2683.3,0.4918,0.5128,0.5662,Fail
24/09/2013,1.60402,1.60416,1.595545,1.59944,Red,0.825211864,0,0,0.531630876,0,0,Red Engulf,-1,1.59213,1.61398,1.57029,0,0,1.59972,1.59156,0.01048,51.86993558,0,0,-31.3,-1,Decrease,Decrease,0,0.5131,0,0.7588,-80.2,0,0,-0.00802,0,-80.2,80.2,-80.2,-80.2,-2637.5,0.492,0.5131,0.5665,Pass
25/09/2013,1.59944,1.60881,1.59796,1.60746,Green,0.142105263,0,0,0.739170507,0,0,Green Engulf,1,1.59483,1.61462,1.57503,0,0,1.60474,1.59414,0.00939,75.3146389,0,0,23.44,1,Increase,Increase,0,0.5134,1,0.7591,-36.4,0.00646,0,0,0,64.6,-36.4,-72.8,129.2,-2717.7,0.4918,0.5134,0.5668,Fail
26/09/2013,1.60746,1.6096,1.59996,1.60382,Red,0.667820069,0,0,0.377593361,0,0,0,0,1.59702,1.61393,1.58012,0,0,1.60446,1.59645,0.00822,64.96745665,0,0,-10.35,0,Maintain,Increase,1,0.5136,1,0.759,101,0,0.0101,0,0,101,101,101,101,-2681.3,0.492,0.5136,0.5666,Pass
27/09/2013,1.60382,1.614695,1.603015,1.61392,Green,0.071068317,0,0,0.864726027,0,0,Green Engulf,1,1.59927,1.61618,1.58236,0,0,1.61054,1.5987,0.00734,107.5375147,0,0,42.57,1,Increase,Increase,1,0.5134,1,0.7589,27.8,0,0.00278,0,0,27.8,27.8,55.6,55.6,-2782.3,0.4918,0.5134,0.5663,Pass
29/09/2013,1.61392,1.6171,1.614005,1.6167,Green,0.148423006,0,0,0.89822294,0,0,Green Engulf,1,1.60187,1.61773,1.58601,Above,-2,1.61594,1.60122,0.00646,151.8274261,Below,-2,44.29,-3,Decrease,Decrease,0,0.5131,0,0.7588,-20.3,0,0,-0.00251,0,-25.1,20.3,-20.3,-25.1,-2810.1,0.4915,0.5131,0.5661,Pass
30/09/2013,1.6167,1.620275,1.61283,1.61873,Green,0.261864407,0,0,0.272666219,0,0,Green Engulf,1,1.6041,1.62002,1.58818,Above,-2,1.61728,1.60355,0.00598,153.1086888,Below,-2,1.28,-3,Decrease,Decrease,0,0.5134,0,0.7592,-4.8,0,0,-0.00489,0,-48.9,4.8,-4.8,-48.9,-2830.4,0.4913,0.5134,0.5664,Pass
01/10/2013,1.61873,1.626045,1.61832,1.61921,Green,7.679775281,Green Hammer,1,0.062135922,Green Doji,0,0,0,1.60593,1.62237,1.58949,0,0,1.62119,1.6055,0.00644,162.5124178,Below,-2,9.4,-1,Decrease,Decrease,0,0.5136,1,0.7595,-44.1,0,0,0.00348,0,34.8,44.1,-44.1,34.8,-2835.2,0.4911,0.5136,0.5667,Pass
02/10/2013,1.61921,1.625105,1.616275,1.62362,Green,0.202178353,0,0,0.499433749,0,0,0,0,1.60831,1.62466,1.59197,Above,-2,1.62167,1.60762,0.00693,135.1228328,0,0,-27.39,-2,Decrease,Decrease,1,0.5139,1,0.7594,78.9,0,0,0,0.00789,78.9,-78.9,78.9,78.9,-2879.3,0.4909,0.5139,0.5665,Fail
03/10/2013,1.62362,1.62413,1.61536,1.61573,Red,0.044047619,0,0,0.899657925,0,0,Red Engulf,-1,1.61013,1.62407,1.59618,0,0,1.61841,1.60958,0.00679,86.64545758,0,0,-48.48,-1,Decrease,Decrease,1,0.5136,1,0.7593,147.4,0,0,0,0.01474,147.4,-147.4,147.4,147.4,-2800.4,0.4911,0.5136,0.5663,Fail
04/10/2013,1.61573,1.617795,1.600625,1.60099,Red,0.021719726,0,0,0.858474083,0,0,Red Engulf,-1,1.60925,1.62371,1.59479,0,0,1.60647,1.6096,0.00678,-30.75263097,0,0,-117.4,-1,Decrease,Decrease,0,0.5134,1,0.7592,-29.9,0,0,-0.00299,0,-29.9,29.9,-29.9,-29.9,-2653,0.4913,0.5134,0.566,Pass
06/10/2013,1.60099,1.604385,1.6016,1.60398,Green,0.170168067,0,0,1.073608618,0,0,0,0,1.60928,1.6237,1.59486,0,0,1.60332,1.60935,0.00699,-57.43355758,0,0,-26.68,0,Maintain,Increase,1,0.5137,1,0.7591,58.2,0,0.00582,0,0,58.2,58.2,58.2,58.2,-2682.9,0.4911,0.5137,0.5663,Pass
07/10/2013,1.60398,1.61005,1.602625,1.6098,Green,0.034843206,0,0,0.783838384,0,0,Green Engulf,1,1.60994,1.6237,1.59618,0,0,1.60749,1.60974,0.00666,-22.50744428,0,0,34.93,1,Increase,Increase,1,0.5134,1,0.7589,21.4,0,0.00214,0,0,21.4,21.4,42.8,42.8,-2741.1,0.4908,0.5134,0.5661,Pass
08/10/2013,1.6098,1.61244,1.602005,1.61194,Green,0.050327126,0,0,0.205079061,0,0,Green Engulf,1,1.61067,1.62381,1.59752,0,0,1.6088,1.6103,0.00617,-16.25889055,0,0,6.25,1,Increase,Increase,0,0.5132,1,0.7588,-164.4,-0.01445,0,0,0,-144.5,-164.4,-328.8,-289,-2762.5,0.4906,0.5132,0.5659,Fail
09/10/2013,1.61194,1.612025,1.591615,1.5955,Red,0.235098336,0,0,0.805487506,0,0,Red Engulf,-1,1.61006,1.62471,1.59541,Below,2,1.59971,1.60998,0.00645,-106.15538,0,0,-89.9,1,Increase,Increase,1,0.5134,1,0.7587,19.9,0,0.00199,0,0,19.9,19.9,39.8,39.8,-2598.1,0.4908,0.5134,0.5662,Pass
10/10/2013,1.5955,1.598055,1.59139,1.59749,Green,0.092622951,0,0,0.298574644,0,0,0,0,1.60992,1.62492,1.59492,0,0,1.59565,1.60969,0.0067,-139.8092094,0,0,-33.65,0,Maintain,Increase,0,0.5132,1,0.7586,-19,-0.0008,0,0,0,-8,-19,-19,-8,-2618,0.4906,0.5132,0.566,Fail
11/10/2013,1.59749,1.6002,1.59235,1.59559,Red,0.702819957,0,0,0.242038217,0,0,0,0,1.60907,1.62547,1.59268,0,0,1.59605,1.60907,0.00723,-120.0807011,0,0,19.73,0,Maintain,Increase,1,0.5134,1,0.7585,11,0,0.0011,0,0,11,11,11,11,-2599,0.4908,0.5134,0.5662,Pass
13/10/2013,1.59559,1.59765,1.59631,1.59669,Green,2.526315789,Green Hammer,1,0.820895522,0,0,0,0,1.60856,1.6258,1.59133,0,0,1.59688,1.60853,0.00773,-100.4028926,0,0,19.68,1,Increase,Increase,1,0.5132,1,0.7583,4.8,0,0.00048,0,0,4.8,4.8,9.6,9.6,-2610,0.4906,0.5132,0.566,Pass
14/10/2013,1.59669,1.601855,1.59547,1.59717,Green,2.755882353,Green Hammer,1,0.075176194,Green Doji,0,0,0,1.60737,1.62514,1.5896,0,0,1.59817,1.60764,0.0082,-77.04557707,0,0,23.36,1,Increase,Increase,1,0.513,1,0.7582,11.4,0,0.00114,0,0,11.4,11.4,22.8,22.8,-2614.8,0.4903,0.513,0.5658,Pass
15/10/2013,1.59717,1.60138,1.591495,1.59831,Green,0.450476889,0,0,0.115326252,Green Doji,0,0,0,1.60605,1.62363,1.58847,0,0,1.59706,1.6063,0.00818,-75.29242746,0,0,1.75,0,Maintain,Increase,0,0.5127,1,0.7581,-37,0.01659,0,0,0,165.9,-37,-37,165.9,-2626.2,0.4901,0.5127,0.5656,Fail
16/10/2013,1.59831,1.60624,1.589415,1.59461,Red,0.446689596,0,0,0.219910847,0,0,0,0,1.60433,1.62143,1.58723,0,0,1.59676,1.60483,0.00786,-68.4556946,0,0,6.84,0,Maintain,Increase,1,0.513,1,0.758,202.9,0,0.02029,0,0,202.9,202.9,202.9,202.9,-2589.2,0.4903,0.513,0.5654,Pass
17/10/2013,1.59461,1.61733,1.59402,1.6149,Green,0.11637931,0,0,0.87044187,0,0,Green Engulf,1,1.60402,1.62036,1.58769,0,0,1.60875,1.60394,0.00685,46.81918802,0,0,115.27,1,Increase,Increase,1,0.5127,1,0.7579,17,0,0.0017,0,0,17,17,34,34,-2792.1,0.4901,0.5127,0.5652,Pass
18/10/2013,1.6149,1.622495,1.6142,1.6166,Green,2.45625,Green Hammer,1,0.204942737,0,0,0,0,1.60352,1.61814,1.5889,0,0,1.61777,1.60366,0.00653,143.9944156,0,0,97.18,1,Increase,Increase,1,0.5125,1,0.7577,4.1,0,0.00041,0,0,4.1,4.1,8.2,8.2,-2809.1,0.4899,0.5125,0.5649,Pass
20/10/2013,1.6166,1.618155,1.61671,1.61701,Green,3.816666667,Green Hammer,1,0.283737024,0,0,0,0,1.60361,1.61849,1.58873,0,0,1.61729,1.60358,0.00644,141.9535767,0,0,-2.04,1,Increase,Increase,0,0.5122,0,0.7576,-38.8,-0.00388,0,0,0,-38.8,-38.8,-77.6,-77.6,-2813.2,0.4896,0.5122,0.5647,Fail
21/10/2013,1.61701,1.618105,1.612295,1.61313,Red,0.167839196,0,0,0.667814114,0,0,Red Engulf,-1,1.60448,1.61992,1.58904,0,0,1.61451,1.60416,0.00709,97.28645192,0,0,-44.67,-1,Decrease,Decrease,0,0.5125,1,0.758,-100.1,0,0,-0.00326,0,-32.6,100.1,-100.1,-32.6,-2774.4,0.4899,0.5125,0.565,Pass
22/10/2013,1.61313,1.624765,1.61158,1.62314,Green,0.140570934,0,0,0.759196056,0,0,Green Engulf,1,1.60585,1.62353,1.58816,Above,-2,1.61983,1.60534,0.00815,118.4840212,0,0,21.2,-1,Decrease,Decrease,1,0.5128,1,0.7579,67.5,0,0,0,0.00675,67.5,-67.5,67.5,67.5,-2874.5,0.4896,0.5128,0.5653,Fail
23/10/2013,1.62314,1.62568,1.611995,1.61639,Red,0.473089343,0,0,0.493240775,0,0,0,0,1.60632,1.6246,1.58804,0,0,1.61802,1.60609,0.00891,89.32522444,0,0,-29.16,0,Maintain,Increase,1,0.5125,1,0.7578,33.9,0,0.00339,0,0,33.9,33.9,33.9,33.9,-2807,0.4899,0.5125,0.5651,Pass
24/10/2013,1.61639,1.622325,1.6138,1.61978,Green,0.425585284,0,0,0.397653959,0,0,0,0,1.60688,1.62606,1.5877,0,0,1.61864,1.60679,0.00961,82.17065788,0,0,-7.15,0,Maintain,Increase,0,0.5123,1,0.7576,-31.1,-0.00252,0,0,0,-25.2,-31.1,-31.1,-25.2,-2840.9,0.4896,0.5123,0.5648,Fail
25/10/2013,1.61978,1.624765,1.615035,1.61667,Red,0.201976529,0,0,0.31963001,0,0,0,0,1.60839,1.62717,1.58962,0,0,1.61882,1.60816,0.00977,72.80327589,0,0,-9.37,0,Maintain,Increase,1,0.5125,1,0.7575,5.9,0,0.00059,0,0,5.9,5.9,5.9,5.9,-2809.8,0.4898,0.5125,0.5651,Pass
27/10/2013,1.61667,1.618345,1.616335,1.61726,Green,1.172972973,0,0,0.293532338,0,0,0,0,1.6098,1.62816,1.59145,0,0,1.61731,1.6097,0.00922,55.00674286,0,0,-17.8,0,Maintain,Increase,0,0.5123,1,0.7574,-33.4,-0.00334,0,0,0,-33.4,-33.4,-33.4,-33.4,-2815.7,0.4896,0.5123,0.5649,Fail
28/10/2013,1.61726,1.620845,1.61246,1.61392,Red,0.210830325,0,0,0.398330352,0,0,Red Engulf,-1,1.61111,1.6281,1.59413,0,0,1.61574,1.61111,0.00828,37.30406772,0,0,-17.7,-1,Decrease,Decrease,1,0.5125,1,0.7573,92.3,0,0,0,0.00923,92.3,-92.3,92.3,92.3,-2782.3,0.4898,0.5125,0.5652,Fail
29/10/2013,1.61392,1.614465,1.602315,1.60469,Red,0.242966752,0,0,0.759670782,0,0,Red Engulf,-1,1.61168,1.62746,1.59591,0,0,1.60716,1.61184,0.00733,-42.61432815,0,0,-79.92,-1,Decrease,Decrease,1,0.5123,1,0.7572,22.6,0,0,0,0.00226,22.6,-22.6,22.6,22.6,-2690,0.4901,0.5123,0.565,Fail
30/10/2013,1.60469,1.60832,1.59986,1.60243,Red,0.436332767,0,0,0.26713948,0,0,0,0,1.61206,1.62687,1.59725,0,0,1.60354,1.61223,0.00684,-84.71072257,0,0,-42.1,0,Maintain,Increase,1,0.512,1,0.757,18.9,0,0.00189,0,0,18.9,18.9,18.9,18.9,-2667.4,0.4903,0.512,0.5648,Pass
31/10/2013,1.60243,1.60687,1.600625,1.60432,Green,0.690121786,0,0,0.302642114,0,0,0,0,1.61249,1.62623,1.59875,0,0,1.60394,1.61272,0.00621,-94.2890328,0,0,-9.58,0,Maintain,Increase,0,0.5118,0,0.7569,-118.3,-0.01213,0,0,0,-121.3,-118.3,-118.3,-121.3,-2686.3,0.4901,0.5118,0.5645,Fail
01/11/2013,1.60432,1.60435,1.590885,1.59249,Red,0.135328836,0,0,0.878574081,0,0,Red Engulf,-1,1.61234,1.62674,1.59794,Below,2,1.59591,1.61266,0.00629,-177.6425052,Over,2,-83.35,3,Increase,Increase,0,0.5121,1,0.7573,-3,0.0046,0,0,0,46,-3,-6,92,-2568,0.4903,0.5121,0.5648,Fail
03/11/2013,1.59249,1.59344,1.59209,1.59219,Red,0.08,0,0,0.222222222,0,0,0,0,1.61072,1.62778,1.59365,Below,2,1.59257,1.6115,0.00777,-162.3812671,Over,2,15.26,4,Increase,Increase,1,0.5123,1,0.7572,49,0,0.0049,0,0,49,49,98,98,-2565,0.4905,0.5123,0.5646,Pass
04/11/2013,1.59219,1.59812,1.59034,1.59709,Green,0.152592593,0,0,0.629820051,0,0,Green Engulf,1,1.60932,1.62721,1.59144,0,0,1.59518,1.60989,0.00872,-112.4297443,0,0,49.95,1,Increase,Increase,1,0.5121,1,0.757,73.8,0,0.00738,0,0,73.8,73.8,147.6,147.6,-2614,0.4903,0.5121,0.5644,Pass
05/11/2013,1.59709,1.60629,1.594835,1.60447,Green,0.188894655,0,0,0.644260148,0,0,Green Engulf,1,1.60843,1.62601,1.59085,0,0,1.60187,1.60879,0.00877,-52.65731321,0,0,59.77,1,Increase,Increase,1,0.5118,1,0.7569,39.2,0,0.00392,0,0,39.2,39.2,78.4,78.4,-2687.8,0.49,0.5118,0.5642,Pass
06/11/2013,1.60447,1.611895,1.604385,1.60839,Green,0.875156055,0,0,0.521970706,0,0,Green Engulf,1,1.60809,1.62551,1.59066,0,0,1.60822,1.60834,0.00833,-0.926746102,0,0,51.73,1,Increase,Increase,1,0.5116,1,0.7568,4.1,0,0.00041,0,0,4.1,4.1,8.2,8.2,-2727,0.4898,0.5116,0.5639,Pass
